personSsn,accountNumber,isPrimary
713-30-8411,ACCT00009167,true
427-37-4468,ACCT00009168,true
762-34-3181,ACCT00009169,true
404-23-9280,ACCT00009170,true
226-20-7330,ACCT00009171,true
525-72-5661,ACCT00009172,true
839-39-5410,ACCT00009173,true
187-29-2639,ACCT00009174,true
806-53-5174,ACCT00009175,true
295-65-7100,ACCT00009176,true
354-27-4726,ACCT00009177,true
497-44-9959,ACCT00009178,true
394-64-8930,ACCT00009179,true
848-92-2004,ACCT00009180,true
858-88-1038,ACCT00009181,true
904-48-1897,ACCT00009182,true
804-42-2402,ACCT00009183,true
634-66-7292,ACCT00009184,true
409-25-3523,ACCT00009185,true
411-60-8875,ACCT00009186,true
621-41-4685,ACCT00009187,true
401-26-6767,ACCT00009188,true
722-47-2738,ACCT00009189,true
865-42-3593,ACCT00009190,true
852-60-5535,ACCT00009191,true
287-69-9519,ACCT00009192,true
749-41-2488,ACCT00009193,true
268-41-5683,ACCT00009194,true
690-58-3169,ACCT00009195,true
232-19-8377,ACCT00009196,true
842-74-5934,ACCT00009197,true
137-50-6928,ACCT00009198,true
433-13-4056,ACCT00009199,true
938-77-4921,ACCT00009200,true
170-87-7781,ACCT00009201,true
325-33-2193,ACCT00009202,true
273-43-1589,ACCT00009203,true
144-68-4542,ACCT00009204,true
365-42-7549,ACCT00009205,true
710-43-4940,ACCT00009206,true
329-46-1529,ACCT00009207,true
640-27-8881,ACCT00009208,true
567-52-7323,ACCT00009209,true
921-81-3400,ACCT00009210,true
541-94-1587,ACCT00009211,true
572-60-1963,ACCT00009212,true
840-64-9186,ACCT00009213,true
202-23-8229,ACCT00009214,true
396-31-5824,ACCT00009215,true
750-25-7454,ACCT00009216,true
780-16-3016,ACCT00009217,true
163-28-1163,ACCT00009218,true
191-14-3325,ACCT00009219,true
896-72-1758,ACCT00009220,true
245-43-3235,ACCT00009221,true
207-38-5395,ACCT00009222,true
422-66-3019,ACCT00009223,true
662-83-3706,ACCT00009224,true
433-10-1942,ACCT00009225,true
535-88-3918,ACCT00009226,true
938-85-8028,ACCT00009227,true
581-51-2998,ACCT00009228,true
297-10-2258,ACCT00009229,true
430-14-2506,ACCT00009230,true
302-70-8799,ACCT00009231,true
944-25-3943,ACCT00009232,true
490-61-2378,ACCT00009233,true
971-44-4810,ACCT00009234,true
442-48-3868,ACCT00009235,true
126-19-9461,ACCT00009236,true
942-72-8000,ACCT00009237,true
500-96-8284,ACCT00009238,true
826-54-1988,ACCT00009239,true
813-11-9166,ACCT00009240,true
488-41-8703,ACCT00009241,true
370-60-4219,ACCT00009242,true
113-26-4035,ACCT00009243,true
858-84-4689,ACCT00009244,true
375-65-6356,ACCT00009245,true
643-45-9472,ACCT00009246,true
964-82-5883,ACCT00009247,true
237-59-8338,ACCT00009248,true
646-20-5242,ACCT00009249,true
432-22-9330,ACCT00009250,true
543-31-5610,ACCT00009251,true
630-80-4567,ACCT00009252,true
106-22-8832,ACCT00009253,true
719-71-7158,ACCT00009254,true
185-35-7666,ACCT00009255,true
874-66-7742,ACCT00009256,true
435-17-1170,ACCT00009257,true
808-39-1231,ACCT00009258,true
679-22-9127,ACCT00009259,true
711-56-3371,ACCT00009260,true
610-95-8826,ACCT00009261,true
480-54-9319,ACCT00009262,true
950-40-7695,ACCT00009263,true
210-13-9202,ACCT00009264,true
572-64-3806,ACCT00009265,true
195-51-7111,ACCT00009266,true
682-39-9922,ACCT00009267,true
454-11-8023,ACCT00009268,true
895-66-9834,ACCT00009269,true
397-90-6461,ACCT00009270,true
760-78-8147,ACCT00009271,true
850-77-8102,ACCT00009272,true
607-68-1039,ACCT00009273,true
490-23-8129,ACCT00009274,true
205-20-6485,ACCT00009275,true
889-63-2160,ACCT00009276,true
842-71-3633,ACCT00009277,true
327-49-2666,ACCT00009278,true
691-53-6758,ACCT00009279,true
704-70-3395,ACCT00009280,true
533-74-9180,ACCT00009281,true
270-92-7768,ACCT00009282,true
802-46-6939,ACCT00009283,true
402-76-9858,ACCT00009284,true
966-23-5753,ACCT00009285,true
320-50-2661,ACCT00009286,true
856-65-8515,ACCT00009287,true
618-95-1207,ACCT00009288,true
265-14-5416,ACCT00009289,true
597-38-1231,ACCT00009290,true
957-99-4761,ACCT00009291,true
605-32-8232,ACCT00009292,true
735-85-6449,ACCT00009293,true
499-21-8639,ACCT00009294,true
352-51-5362,ACCT00009295,true
958-94-5831,ACCT00009296,true
811-96-2774,ACCT00009297,true
246-31-6405,ACCT00009298,true
250-51-3023,ACCT00009299,true
610-29-3612,ACCT00009300,true
409-97-5728,ACCT00009301,true
129-89-3650,ACCT00009302,true
567-10-7486,ACCT00009303,true
595-93-8435,ACCT00009304,true
682-68-2492,ACCT00009305,true
357-33-4234,ACCT00009306,true
621-73-5072,ACCT00009307,true
965-78-3030,ACCT00009308,true
865-50-1869,ACCT00009309,true
571-97-9374,ACCT00009310,true
177-31-4649,ACCT00009311,true
186-30-6886,ACCT00009312,true
434-60-3001,ACCT00009313,true
992-14-7419,ACCT00009314,true
505-95-6140,ACCT00009315,true
913-83-7115,ACCT00009316,true
962-90-9389,ACCT00009317,true
734-21-1810,ACCT00009318,true
345-55-8222,ACCT00009319,true
117-80-7794,ACCT00009320,true
942-62-7579,ACCT00009321,true
888-67-5274,ACCT00009322,true
173-35-4426,ACCT00009323,true
460-81-1314,ACCT00009324,true
270-62-9103,ACCT00009325,true
896-62-3141,ACCT00009326,true
827-61-8472,ACCT00009327,true
617-14-1935,ACCT00009328,true
718-39-8522,ACCT00009329,true
883-43-3645,ACCT00009330,true
352-99-6459,ACCT00009331,true
494-20-7492,ACCT00009332,true
882-21-1992,ACCT00009333,true
223-19-5457,ACCT00009334,true
609-84-5160,ACCT00009335,true
201-21-9845,ACCT00009336,true
942-30-5660,ACCT00009337,true
834-18-6170,ACCT00009338,true
731-19-1345,ACCT00009339,true
621-23-9083,ACCT00009340,true
904-75-9306,ACCT00009341,true
359-18-8841,ACCT00009342,true
394-88-7050,ACCT00009343,true
272-12-8512,ACCT00009344,true
633-84-6273,ACCT00009345,true
818-70-6366,ACCT00009346,true
357-81-4166,ACCT00009347,true
131-52-3295,ACCT00009348,true
537-56-8169,ACCT00009349,true
113-33-9242,ACCT00009350,true
751-88-6167,ACCT00009351,true
576-47-1511,ACCT00009352,true
934-94-7267,ACCT00009353,true
484-67-4628,ACCT00009354,true
542-57-3632,ACCT00009355,true
933-77-4073,ACCT00009356,true
291-68-2280,ACCT00009357,true
638-25-3662,ACCT00009358,true
774-60-6750,ACCT00009359,true
477-52-8427,ACCT00009360,true
891-97-3696,ACCT00009361,true
368-15-9105,ACCT00009362,true
419-33-8063,ACCT00009363,true
153-86-9740,ACCT00009364,true
233-62-9207,ACCT00009365,true
710-33-1110,ACCT00009366,true
342-90-9610,ACCT00009367,true
753-72-2571,ACCT00009368,true
227-83-6591,ACCT00009369,true
125-77-6025,ACCT00009370,true
398-77-4873,ACCT00009371,true
496-15-8818,ACCT00009372,true
602-34-7229,ACCT00009373,true
641-61-4546,ACCT00009374,true
508-56-8167,ACCT00009375,true
855-47-4936,ACCT00009376,true
664-68-7922,ACCT00009377,true
295-57-6063,ACCT00009378,true
209-96-6883,ACCT00009379,true
869-89-3530,ACCT00009380,true
931-26-2508,ACCT00009381,true
543-62-1210,ACCT00009382,true
239-47-9694,ACCT00009383,true
371-63-7122,ACCT00009384,true
122-71-7498,ACCT00009385,true
478-22-2568,ACCT00009386,true
236-83-9783,ACCT00009387,true
912-20-9843,ACCT00009388,true
848-44-6846,ACCT00009389,true
870-81-2715,ACCT00009390,true
738-40-6800,ACCT00009391,true
484-27-9134,ACCT00009392,true
491-60-4193,ACCT00009393,true
688-48-2903,ACCT00009394,true
646-14-5469,ACCT00009395,true
175-55-6101,ACCT00009396,true
858-36-4459,ACCT00009397,true
880-24-5654,ACCT00009398,true
788-76-3313,ACCT00009399,true
724-35-2666,ACCT00009400,true
300-86-3295,ACCT00009401,true
133-65-2740,ACCT00009402,true
296-19-8802,ACCT00009403,true
902-60-6842,ACCT00009404,true
687-54-6238,ACCT00009405,true
173-66-9333,ACCT00009406,true
375-98-9668,ACCT00009407,true
280-23-5873,ACCT00009408,true
961-84-3109,ACCT00009409,true
499-99-6509,ACCT00009410,true
877-32-8439,ACCT00009411,true
349-69-2900,ACCT00009412,true
690-15-2911,ACCT00009413,true
579-54-1526,ACCT00009414,true
386-81-1518,ACCT00009415,true
230-65-4400,ACCT00009416,true
873-98-2296,ACCT00009417,true
311-61-2220,ACCT00009418,true
170-45-6169,ACCT00009419,true
428-14-9422,ACCT00009420,true
970-46-2121,ACCT00009421,true
837-82-4663,ACCT00009422,true
222-88-8072,ACCT00009423,true
318-67-9776,ACCT00009424,true
152-77-9724,ACCT00009425,true
785-38-9633,ACCT00009426,true
999-42-6573,ACCT00009427,true
708-28-5192,ACCT00009428,true
177-37-8501,ACCT00009429,true
276-46-8027,ACCT00009430,true
376-64-6778,ACCT00009431,true
532-46-5927,ACCT00009432,true
268-84-8725,ACCT00009433,true
212-81-4678,ACCT00009434,true
705-18-8236,ACCT00009435,true
972-33-7505,ACCT00009436,true
125-52-6073,ACCT00009437,true
387-94-5379,ACCT00009438,true
933-43-1997,ACCT00009439,true
645-58-7479,ACCT00009440,true
351-59-7878,ACCT00009441,true
113-90-9647,ACCT00009442,true
408-37-7028,ACCT00009443,true
758-42-3589,ACCT00009444,true
702-65-3667,ACCT00009445,true
399-83-6449,ACCT00009446,true
725-57-6217,ACCT00009447,true
601-12-7142,ACCT00009448,true
564-39-7731,ACCT00009449,true
992-53-5264,ACCT00009450,true
155-87-3274,ACCT00009451,true
863-97-3619,ACCT00009452,true
849-84-8412,ACCT00009453,true
755-42-7161,ACCT00009454,true
196-82-4874,ACCT00009455,true
447-47-1519,ACCT00009456,true
553-28-8585,ACCT00009457,true
585-92-5973,ACCT00009458,true
512-69-1942,ACCT00009459,true
958-27-7951,ACCT00009460,true
682-13-4704,ACCT00009461,true
471-83-3415,ACCT00009462,true
898-67-1055,ACCT00009463,true
355-22-3141,ACCT00009464,true
562-75-6474,ACCT00009465,true
509-81-5387,ACCT00009466,true
817-11-4423,ACCT00009467,true
201-45-8778,ACCT00009468,true
283-62-9886,ACCT00009469,true
665-20-2393,ACCT00009470,true
364-13-2371,ACCT00009471,true
355-42-4209,ACCT00009472,true
582-74-5233,ACCT00009473,true
178-23-9614,ACCT00009474,true
943-26-5239,ACCT00009475,true
439-47-4380,ACCT00009476,true
504-89-8095,ACCT00009477,true
967-82-3787,ACCT00009478,true
507-55-6160,ACCT00009479,true
602-84-2297,ACCT00009480,true
906-36-2045,ACCT00009481,true
251-12-9219,ACCT00009482,true
704-69-5539,ACCT00009483,true
196-99-7237,ACCT00009484,true
914-68-4901,ACCT00009485,true
311-17-4186,ACCT00009486,true
730-97-2654,ACCT00009487,true
199-91-5518,ACCT00009488,true
764-54-7285,ACCT00009489,true
464-57-3500,ACCT00009490,true
690-71-9095,ACCT00009491,true
716-86-5954,ACCT00009492,true
499-99-7423,ACCT00009493,true
274-97-5416,ACCT00009494,true
572-46-7176,ACCT00009495,true
406-22-1122,ACCT00009496,true
768-43-6343,ACCT00009497,true
808-79-9758,ACCT00009498,true
191-64-6755,ACCT00009499,true
475-85-2974,ACCT00009500,true
748-85-7222,ACCT00009501,true
405-44-5006,ACCT00009502,true
581-52-6434,ACCT00009503,true
266-68-9384,ACCT00009504,true
745-44-1834,ACCT00009505,true
682-91-4050,ACCT00009506,true
742-32-9183,ACCT00009507,true
976-97-5037,ACCT00009508,true
725-83-8647,ACCT00009509,true
955-22-3574,ACCT00009510,true
147-99-7563,ACCT00009511,true
641-26-6674,ACCT00009512,true
712-16-1691,ACCT00009513,true
282-98-3888,ACCT00009514,true
627-10-8823,ACCT00009515,true
960-61-1452,ACCT00009516,true
164-75-6429,ACCT00009517,true
891-18-5484,ACCT00009518,true
753-60-3789,ACCT00009519,true
343-70-4556,ACCT00009520,true
122-77-2134,ACCT00009521,true
547-34-4854,ACCT00009522,true
787-82-6699,ACCT00009523,true
529-64-6627,ACCT00009524,true
439-18-3285,ACCT00009525,true
994-98-8427,ACCT00009526,true
524-77-7814,ACCT00009527,true
666-77-2943,ACCT00009528,true
631-44-7719,ACCT00009529,true
768-95-6565,ACCT00009530,true
193-93-6238,ACCT00009531,true
969-41-6142,ACCT00009532,true
395-43-9542,ACCT00009533,true
334-33-3390,ACCT00009534,true
629-95-4629,ACCT00009535,true
872-57-9367,ACCT00009536,true
701-33-2062,ACCT00009537,true
581-87-7313,ACCT00009538,true
805-33-5592,ACCT00009539,true
364-81-6132,ACCT00009540,true
951-71-8608,ACCT00009541,true
689-29-7579,ACCT00009542,true
395-98-8678,ACCT00009543,true
390-40-5315,ACCT00009544,true
939-89-2082,ACCT00009545,true
452-11-3072,ACCT00009546,true
693-49-4082,ACCT00009547,true
403-31-2302,ACCT00009548,true
991-76-8126,ACCT00009549,true
688-33-5543,ACCT00009550,true
906-88-1358,ACCT00009551,true
972-11-1229,ACCT00009552,true
238-52-5659,ACCT00009553,true
733-70-6885,ACCT00009554,true
386-81-6134,ACCT00009555,true
789-46-1374,ACCT00009556,true
960-52-9252,ACCT00009557,true
527-97-5522,ACCT00009558,true
543-55-7257,ACCT00009559,true
327-13-6767,ACCT00009560,true
328-97-5426,ACCT00009561,true
744-10-9741,ACCT00009562,true
544-53-9173,ACCT00009563,true
853-95-3530,ACCT00009564,true
604-46-3353,ACCT00009565,true
256-71-7877,ACCT00009566,true
406-78-9835,ACCT00009567,true
926-86-5503,ACCT00009568,true
549-22-2997,ACCT00009569,true
236-90-2009,ACCT00009570,true
524-14-1098,ACCT00009571,true
351-99-3050,ACCT00009572,true
546-97-7151,ACCT00009573,true
383-55-4096,ACCT00009574,true
496-69-2804,ACCT00009575,true
258-43-9131,ACCT00009576,true
435-79-2760,ACCT00009577,true
575-12-9295,ACCT00009578,true
452-89-3274,ACCT00009579,true
561-95-1357,ACCT00009580,true
223-28-8821,ACCT00009581,true
618-85-8710,ACCT00009582,true
837-35-7657,ACCT00009583,true
574-20-8296,ACCT00009584,true
664-95-4871,ACCT00009585,true
523-16-8394,ACCT00009586,true
291-79-4392,ACCT00009587,true
198-20-4068,ACCT00009588,true
606-57-8619,ACCT00009589,true
168-53-8481,ACCT00009590,true
739-18-8415,ACCT00009591,true
155-12-9548,ACCT00009592,true
918-42-6214,ACCT00009593,true
593-82-3212,ACCT00009594,true
675-90-4933,ACCT00009595,true
268-49-6009,ACCT00009596,true
756-36-6364,ACCT00009597,true
819-70-4371,ACCT00009598,true
930-77-2734,ACCT00009599,true
479-56-9786,ACCT00009600,true
578-68-9675,ACCT00009601,true
798-70-6614,ACCT00009602,true
873-22-5496,ACCT00009603,true
437-89-3305,ACCT00009604,true
356-78-4670,ACCT00009605,true
356-61-6666,ACCT00009606,true
402-96-9057,ACCT00009607,true
435-38-4724,ACCT00009608,true
564-37-8237,ACCT00009609,true
768-48-8353,ACCT00009610,true
193-13-7434,ACCT00009611,true
760-36-3300,ACCT00009612,true
893-83-6884,ACCT00009613,true
522-68-5011,ACCT00009614,true
851-73-9989,ACCT00009615,true
537-80-4769,ACCT00009616,true
440-13-2108,ACCT00009617,true
758-94-6547,ACCT00009618,true
896-21-7141,ACCT00009619,true
204-93-1457,ACCT00009620,true
998-58-5413,ACCT00009621,true
150-96-6036,ACCT00009622,true
618-22-5528,ACCT00009623,true
773-12-8173,ACCT00009624,true
930-76-8917,ACCT00009625,true
345-60-7925,ACCT00009626,true
783-86-3525,ACCT00009627,true
397-36-2061,ACCT00009628,true
307-15-4191,ACCT00009629,true
175-85-3672,ACCT00009630,true
221-93-1037,ACCT00009631,true
344-53-1311,ACCT00009632,true
808-29-3292,ACCT00009633,true
203-25-9266,ACCT00009634,true
912-24-4752,ACCT00009635,true
383-86-3121,ACCT00009636,true
557-57-3712,ACCT00009637,true
947-54-2193,ACCT00009638,true
759-34-9079,ACCT00009639,true
200-88-5471,ACCT00009640,true
138-45-4658,ACCT00009641,true
614-97-8148,ACCT00009642,true
309-46-3783,ACCT00009643,true
997-70-2142,ACCT00009644,true
272-89-9517,ACCT00009645,true
374-69-1307,ACCT00009646,true
194-29-8938,ACCT00009647,true
122-24-7628,ACCT00009648,true
632-72-3326,ACCT00009649,true
876-51-1171,ACCT00009650,true
859-59-4867,ACCT00009651,true
979-25-3020,ACCT00009652,true
523-27-9589,ACCT00009653,true
861-71-6281,ACCT00009654,true
281-49-5899,ACCT00009655,true
421-29-2660,ACCT00009656,true
951-13-7936,ACCT00009657,true
581-81-7507,ACCT00009658,true
605-70-9456,ACCT00009659,true
231-38-5665,ACCT00009660,true
627-55-6636,ACCT00009661,true
805-17-5925,ACCT00009662,true
299-94-7026,ACCT00009663,true
855-47-7413,ACCT00009664,true
313-27-9546,ACCT00009665,true
146-53-3643,ACCT00009666,true
642-99-9185,ACCT00009667,true
442-69-8238,ACCT00009668,true
288-29-3958,ACCT00009669,true
245-72-3761,ACCT00009670,true
343-24-3426,ACCT00009671,true
187-16-4117,ACCT00009672,true
271-24-2253,ACCT00009673,true
448-24-8310,ACCT00009674,true
772-46-4543,ACCT00009675,true
101-98-3852,ACCT00009676,true
602-86-6761,ACCT00009677,true
667-61-3969,ACCT00009678,true
168-63-7510,ACCT00009679,true
730-60-1356,ACCT00009680,true
438-36-2462,ACCT00009681,true
514-29-1223,ACCT00009682,true
439-82-8273,ACCT00009683,true
748-15-4189,ACCT00009684,true
456-31-3178,ACCT00009685,true
587-48-2145,ACCT00009686,true
996-67-3443,ACCT00009687,true
126-52-6050,ACCT00009688,true
402-41-4539,ACCT00009689,true
567-94-1063,ACCT00009690,true
689-57-9107,ACCT00009691,true
442-63-1143,ACCT00009692,true
811-62-3012,ACCT00009693,true
649-53-5335,ACCT00009694,true
572-68-3637,ACCT00009695,true
867-43-7108,ACCT00009696,true
573-85-7476,ACCT00009697,true
873-42-4268,ACCT00009698,true
590-33-1766,ACCT00009699,true
865-54-1899,ACCT00009700,true
489-78-3986,ACCT00009701,true
404-18-4591,ACCT00009702,true
809-21-5979,ACCT00009703,true
922-13-3263,ACCT00009704,true
708-43-6148,ACCT00009705,true
383-30-4854,ACCT00009706,true
992-72-6513,ACCT00009707,true
498-70-1281,ACCT00009708,true
496-37-6513,ACCT00009709,true
200-65-9627,ACCT00009710,true
807-58-3596,ACCT00009711,true
372-60-4014,ACCT00009712,true
252-63-1299,ACCT00009713,true
821-81-2402,ACCT00009714,true
246-36-4238,ACCT00009715,true
496-18-1273,ACCT00009716,true
758-73-2586,ACCT00009717,true
212-68-8503,ACCT00009718,true
744-93-6851,ACCT00009719,true
350-34-9542,ACCT00009720,true
998-55-9926,ACCT00009721,true
248-89-5199,ACCT00009722,true
439-57-2494,ACCT00009723,true
111-62-1466,ACCT00009724,true
441-23-4102,ACCT00009725,true
825-35-8042,ACCT00009726,true
824-87-5807,ACCT00009727,true
249-12-9105,ACCT00009728,true
590-67-7458,ACCT00009729,true
297-37-7405,ACCT00009730,true
671-66-3368,ACCT00009731,true
510-21-7487,ACCT00009732,true
473-33-1129,ACCT00009733,true
653-62-3954,ACCT00009734,true
371-28-6185,ACCT00009735,true
238-10-2882,ACCT00009736,true
164-69-5792,ACCT00009737,true
213-45-4768,ACCT00009738,true
290-39-4936,ACCT00009739,true
776-46-3368,ACCT00009740,true
793-89-9416,ACCT00009741,true
568-14-7487,ACCT00009742,true
391-83-8430,ACCT00009743,true
671-38-9317,ACCT00009744,true
639-45-5767,ACCT00009745,true
398-63-8203,ACCT00009746,true
512-70-8424,ACCT00009747,true
921-84-3070,ACCT00009748,true
792-26-8679,ACCT00009749,true
853-82-5613,ACCT00009750,true
165-99-5227,ACCT00009751,true
803-65-5743,ACCT00009752,true
415-32-9506,ACCT00009753,true
326-14-4842,ACCT00009754,true
557-76-9090,ACCT00009755,true
988-32-2774,ACCT00009756,true
525-39-6827,ACCT00009757,true
233-82-7751,ACCT00009758,true
365-73-6559,ACCT00009759,true
834-80-5302,ACCT00009760,true
745-23-6333,ACCT00009761,true
497-50-7269,ACCT00009762,true
567-36-6745,ACCT00009763,true
470-72-2410,ACCT00009764,true
220-87-1923,ACCT00009765,true
542-98-3025,ACCT00009766,true
846-45-5685,ACCT00009767,true
112-11-7587,ACCT00009768,true
227-12-7725,ACCT00009769,true
366-31-3878,ACCT00009770,true
288-12-2447,ACCT00009771,true
204-38-2846,ACCT00009772,true
462-75-2410,ACCT00009773,true
692-29-1679,ACCT00009774,true
610-74-5621,ACCT00009775,true
622-18-7887,ACCT00009776,true
212-34-3125,ACCT00009777,true
764-19-8201,ACCT00009778,true
957-68-5443,ACCT00009779,true
979-55-6558,ACCT00009780,true
506-74-6584,ACCT00009781,true
536-48-6767,ACCT00009782,true
387-87-4299,ACCT00009783,true
466-64-8149,ACCT00009784,true
899-93-7431,ACCT00009785,true
713-14-1059,ACCT00009786,true
240-44-9329,ACCT00009787,true
972-91-7434,ACCT00009788,true
673-67-8162,ACCT00009789,true
486-87-7754,ACCT00009790,true
720-21-1926,ACCT00009791,true
799-85-7187,ACCT00009792,true
379-50-7080,ACCT00009793,true
687-46-1337,ACCT00009794,true
613-27-9580,ACCT00009795,true
189-51-6976,ACCT00009796,true
