personSsn,phoneId,isPrimary
930-99-9768,PH007714,true
317-86-8463,PH007715,true
727-48-4365,PH007716,true
982-93-1691,PH007717,true
639-13-3750,PH007718,true
810-42-7074,PH007719,true
600-29-1830,PH007720,true
634-58-2765,PH007721,true
913-93-9476,PH007722,true
964-47-1917,PH007723,true
522-99-2766,PH007724,true
133-57-1936,PH007725,true
445-22-5161,PH007726,true
424-22-9234,PH007727,true
397-89-9542,PH007728,true
376-26-5967,PH007729,true
125-91-3426,PH007730,true
551-23-1085,PH007731,true
679-37-9897,PH007732,true
189-77-2733,PH007733,true
264-46-4124,PH007734,true
961-94-3968,PH007735,true
416-32-3285,PH007736,true
933-58-6061,PH007737,true
362-33-1751,PH007738,true
309-25-8016,PH007739,true
740-64-4983,PH007740,true
487-43-1785,PH007741,true
125-65-8884,PH007742,true
875-29-3486,PH007743,true
883-70-6688,PH007744,true
252-17-1300,PH007745,true
191-42-5367,PH007746,true
670-26-7312,PH007747,true
556-33-9421,PH007748,true
349-61-2618,PH007749,true
861-96-6337,PH007750,true
190-52-2971,PH007751,true
267-78-3678,PH007752,true
723-65-3394,PH007753,true
222-81-2032,PH007754,true
795-84-4307,PH007755,true
578-12-7483,PH007756,true
485-23-8436,PH007757,true
563-49-4572,PH007758,true
799-98-3767,PH007759,true
124-48-6592,PH007760,true
903-80-3293,PH007761,true
821-40-4229,PH007762,true
504-31-1915,PH007763,true
285-25-3312,PH007764,true
660-81-6664,PH007765,true
382-18-8693,PH007766,true
655-63-1449,PH007767,true
829-56-5852,PH007768,true
525-78-2042,PH007769,true
883-97-4555,PH007770,true
482-88-6066,PH007771,true
835-25-8224,PH007772,true
706-81-2520,PH007773,true
459-87-1968,PH007774,true
622-93-2877,PH007775,true
581-43-3626,PH007776,true
148-75-4840,PH007777,true
394-47-7441,PH007778,true
624-40-2303,PH007779,true
997-81-2209,PH007780,true
248-88-6007,PH007781,true
727-39-6822,PH007782,true
530-50-9463,PH007783,true
238-70-7177,PH007784,true
907-27-9908,PH007785,true
306-43-9685,PH007786,true
462-24-9421,PH007787,true
302-13-4909,PH007788,true
337-89-6056,PH007789,true
425-45-1617,PH007790,true
482-20-3847,PH007791,true
432-65-5425,PH007792,true
216-22-3838,PH007793,true
187-51-7780,PH007794,true
531-93-3955,PH007795,true
292-17-9929,PH007796,true
723-54-2053,PH007797,true
643-15-4221,PH007798,true
202-27-8860,PH007799,true
992-65-1674,PH007800,true
233-84-3960,PH007801,true
448-86-9477,PH007802,true
203-61-2718,PH007803,true
341-98-7689,PH007804,true
224-66-7736,PH007805,true
120-86-1235,PH007806,true
973-70-8979,PH007807,true
765-45-4792,PH007808,true
812-42-7475,PH007809,true
665-20-8089,PH007810,true
437-89-3228,PH007811,true
679-10-5077,PH007812,true
976-12-8226,PH007813,true
994-10-6045,PH007814,true
516-25-9419,PH007815,true
117-21-3844,PH007816,true
829-23-6597,PH007817,true
956-77-1505,PH007818,true
701-15-6056,PH007819,true
533-55-3058,PH007820,true
290-54-6051,PH007821,true
876-33-6204,PH007822,true
499-71-5115,PH007823,true
579-47-9888,PH007824,true
268-24-9255,PH007825,true
903-45-3622,PH007826,true
826-74-8023,PH007827,true
584-63-4919,PH007828,true
907-31-9654,PH007829,true
427-77-8505,PH007830,true
216-33-7773,PH007831,true
418-80-4036,PH007832,true
473-81-7413,PH007833,true
649-84-2294,PH007834,true
576-43-1968,PH007835,true
316-20-9390,PH007836,true
673-57-1719,PH007837,true
262-25-1413,PH007838,true
967-68-3792,PH007839,true
443-44-5013,PH007840,true
443-56-9299,PH007841,true
301-43-4243,PH007842,true
498-82-4440,PH007843,true
617-87-5225,PH007844,true
790-48-9655,PH007845,true
152-37-8384,PH007846,true
721-67-4369,PH007847,true
991-16-2022,PH007848,true
263-97-3957,PH007849,true
257-51-2629,PH007850,true
503-20-8242,PH007851,true
278-14-9362,PH007852,true
119-93-7144,PH007853,true
298-28-6424,PH007854,true
516-21-8969,PH007855,true
569-99-9718,PH007856,true
963-46-7206,PH007857,true
923-48-2382,PH007858,true
117-79-7236,PH007859,true
284-47-6172,PH007860,true
890-77-7325,PH007861,true
285-22-8296,PH007862,true
640-44-6386,PH007863,true
831-89-2151,PH007864,true
286-89-7824,PH007865,true
907-41-2242,PH007866,true
803-94-1106,PH007867,true
840-20-3411,PH007868,true
226-31-3788,PH007869,true
546-49-6915,PH007870,true
680-96-8476,PH007871,true
824-22-5942,PH007872,true
788-98-5483,PH007873,true
493-98-3097,PH007874,true
741-90-4674,PH007875,true
412-79-1357,PH007876,true
731-18-1822,PH007877,true
903-74-7556,PH007878,true
668-57-5961,PH007879,true
600-67-1335,PH007880,true
811-23-2921,PH007881,true
209-60-1301,PH007882,true
483-56-7334,PH007883,true
105-44-4901,PH007884,true
169-28-4073,PH007885,true
247-12-4641,PH007886,true
731-14-9526,PH007887,true
551-51-4086,PH007888,true
102-65-7468,PH007889,true
272-35-8812,PH007890,true
329-93-4340,PH007891,true
833-91-8619,PH007892,true
210-21-4905,PH007893,true
954-80-4068,PH007894,true
333-28-3774,PH007895,true
208-12-9827,PH007896,true
478-57-9126,PH007897,true
306-26-6930,PH007898,true
348-48-6289,PH007899,true
125-44-4349,PH007900,true
437-94-5950,PH007901,true
489-14-8569,PH007902,true
662-64-9366,PH007903,true
110-42-4733,PH007904,true
673-77-5762,PH007905,true
658-33-3018,PH007906,true
289-70-7728,PH007907,true
386-46-3386,PH007908,true
829-56-5284,PH007909,true
882-39-3616,PH007910,true
967-53-4729,PH007911,true
137-79-6779,PH007912,true
494-98-7194,PH007913,true
304-87-7963,PH007914,true
131-34-2998,PH007915,true
417-33-1042,PH007916,true
836-55-7062,PH007917,true
726-46-9364,PH007918,true
318-49-9713,PH007919,true
606-78-6290,PH007920,true
309-75-9521,PH007921,true
545-34-1405,PH007922,true
629-49-3035,PH007923,true
557-28-2307,PH007924,true
904-88-3747,PH007925,true
951-66-4029,PH007926,true
255-84-9368,PH007927,true
996-50-7783,PH007928,true
144-52-9428,PH007929,true
260-31-8097,PH007930,true
188-40-2770,PH007931,true
351-11-1233,PH007932,true
293-18-1007,PH007933,true
231-70-4511,PH007934,true
439-56-8454,PH007935,true
755-86-5770,PH007936,true
719-20-2372,PH007937,true
939-42-3218,PH007938,true
922-26-8528,PH007939,true
631-90-8261,PH007940,true
745-48-1875,PH007941,true
908-81-7285,PH007942,true
122-55-6548,PH007943,true
110-23-2642,PH007944,true
570-38-1722,PH007945,true
880-44-8524,PH007946,true
857-86-5831,PH007947,true
709-35-4347,PH007948,true
982-43-5205,PH007949,true
993-20-2757,PH007950,true
939-80-7383,PH007951,true
407-65-5914,PH007952,true
392-26-2800,PH007953,true
656-45-2242,PH007954,true
397-85-7747,PH007955,true
321-39-1180,PH007956,true
425-64-1837,PH007957,true
479-22-8091,PH007958,true
820-69-7286,PH007959,true
229-52-9488,PH007960,true
555-16-8783,PH007961,true
672-69-1805,PH007962,true
581-55-1629,PH007963,true
814-54-4537,PH007964,true
532-12-4384,PH007965,true
713-82-2717,PH007966,true
995-42-1184,PH007967,true
192-86-8969,PH007968,true
781-95-8752,PH007969,true
102-70-4335,PH007970,true
640-87-8813,PH007971,true
137-65-8404,PH007972,true
293-16-5628,PH007973,true
881-79-8901,PH007974,true
594-64-3714,PH007975,true
562-37-6928,PH007976,true
508-49-7280,PH007977,true
842-38-8406,PH007978,true
272-69-8766,PH007979,true
490-79-1937,PH007980,true
912-92-6382,PH007981,true
199-60-1054,PH007982,true
319-51-1814,PH007983,true
661-31-7100,PH007984,true
815-90-7865,PH007985,true
490-68-1767,PH007986,true
410-66-8642,PH007987,true
902-50-8190,PH007988,true
819-72-1171,PH007989,true
300-27-8356,PH007990,true
943-65-2781,PH007991,true
491-12-3556,PH007992,true
117-51-4805,PH007993,true
241-12-3675,PH007994,true
102-85-2896,PH007995,true
137-95-7609,PH007996,true
325-95-8376,PH007997,true
292-65-9424,PH007998,true
967-45-5524,PH007999,true
423-30-8644,PH008000,true
764-91-3447,PH008001,true
213-23-7319,PH008002,true
103-76-7646,PH008003,true
337-80-3073,PH008004,true
525-40-3680,PH008005,true
155-96-5396,PH008006,true
396-67-7344,PH008007,true
425-80-6083,PH008008,true
952-27-7943,PH008009,true
401-28-5898,PH008010,true
460-19-4551,PH008011,true
743-77-1827,PH008012,true
823-37-6377,PH008013,true
890-30-7232,PH008014,true
610-76-2800,PH008015,true
498-77-9380,PH008016,true
339-93-4339,PH008017,true
225-92-5592,PH008018,true
638-48-5565,PH008019,true
851-72-2387,PH008020,true
870-57-5195,PH008021,true
678-66-3179,PH008022,true
399-44-1265,PH008023,true
305-96-3804,PH008024,true
468-10-9985,PH008025,true
367-55-6065,PH008026,true
212-51-7765,PH008027,true
180-25-4829,PH008028,true
381-17-7751,PH008029,true
823-81-4745,PH008030,true
964-85-2733,PH008031,true
863-42-6548,PH008032,true
868-40-3855,PH008033,true
658-54-8376,PH008034,true
598-50-9481,PH008035,true
167-24-6719,PH008036,true
330-45-2272,PH008037,true
736-22-3826,PH008038,true
471-27-7820,PH008039,true
950-71-1147,PH008040,true
792-73-3055,PH008041,true
163-45-8003,PH008042,true
362-40-1914,PH008043,true
571-47-1288,PH008044,true
856-74-6474,PH008045,true
429-66-1451,PH008046,true
456-13-6196,PH008047,true
580-20-8335,PH008048,true
853-80-1670,PH008049,true
812-37-3214,PH008050,true
548-11-7201,PH008051,true
955-27-3012,PH008052,true
868-67-1441,PH008053,true
567-19-4644,PH008054,true
493-73-5292,PH008055,true
837-88-6596,PH008056,true
330-13-7510,PH008057,true
564-94-1779,PH008058,true
629-18-3963,PH008059,true
907-34-5717,PH008060,true
754-53-1297,PH008061,true
466-29-7639,PH008062,true
477-44-3959,PH008063,true
540-53-6095,PH008064,true
855-98-7464,PH008065,true
283-86-4364,PH008066,true
871-48-7559,PH008067,true
904-15-5183,PH008068,true
134-52-6055,PH008069,true
917-25-1248,PH008070,true
972-64-4976,PH008071,true
955-19-6287,PH008072,true
115-59-1635,PH008073,true
477-71-9524,PH008074,true
766-90-3505,PH008075,true
121-49-7103,PH008076,true
597-66-7013,PH008077,true
454-91-1775,PH008078,true
739-72-5641,PH008079,true
822-87-5107,PH008080,true
655-50-9560,PH008081,true
740-58-7968,PH008082,true
977-67-6362,PH008083,true
888-24-5929,PH008084,true
742-73-6797,PH008085,true
345-23-9543,PH008086,true
814-42-1892,PH008087,true
660-30-9094,PH008088,true
854-47-5369,PH008089,true
400-72-9075,PH008090,true
518-86-4536,PH008091,true
828-80-1499,PH008092,true
672-87-6291,PH008093,true
551-91-7431,PH008094,true
717-11-5310,PH008095,true
371-59-1970,PH008096,true
694-61-2508,PH008097,true
767-40-9745,PH008098,true
788-18-6522,PH008099,true
717-19-7996,PH008100,true
266-84-9205,PH008101,true
766-21-1643,PH008102,true
106-82-2396,PH008103,true
508-93-9406,PH008104,true
864-97-2801,PH008105,true
186-13-5763,PH008106,true
726-86-6321,PH008107,true
369-38-5569,PH008108,true
691-72-2798,PH008109,true
700-78-7591,PH008110,true
181-70-4908,PH008111,true
781-36-2967,PH008112,true
575-94-6372,PH008113,true
489-60-2763,PH008114,true
523-56-8099,PH008115,true
213-96-3584,PH008116,true
985-68-7305,PH008117,true
567-82-9250,PH008118,true
243-68-8674,PH008119,true
427-28-3282,PH008120,true
181-41-3092,PH008121,true
583-28-9949,PH008122,true
395-84-7390,PH008123,true
754-91-9461,PH008124,true
741-71-7900,PH008125,true
932-25-1742,PH008126,true
749-85-5844,PH008127,true
737-52-6884,PH008128,true
244-18-2639,PH008129,true
837-26-5991,PH008130,true
231-12-4891,PH008131,true
154-15-8218,PH008132,true
650-31-5507,PH008133,true
752-53-5073,PH008134,true
556-76-4395,PH008135,true
451-35-4490,PH008136,true
295-66-9369,PH008137,true
762-27-4501,PH008138,true
558-34-5520,PH008139,true
662-41-4236,PH008140,true
220-58-6856,PH008141,true
473-22-3948,PH008142,true
979-71-5639,PH008143,true
924-87-9628,PH008144,true
331-11-7285,PH008145,true
289-72-8431,PH008146,true
394-76-5954,PH008147,true
196-85-9471,PH008148,true
934-96-2547,PH008149,true
294-69-9205,PH008150,true
132-95-8728,PH008151,true
728-28-8616,PH008152,true
540-84-8704,PH008153,true
182-91-7346,PH008154,true
850-21-3624,PH008155,true
933-21-6085,PH008156,true
756-67-8466,PH008157,true
947-37-4321,PH008158,true
429-90-8017,PH008159,true
838-28-6319,PH008160,true
482-47-4472,PH008161,true
898-90-6718,PH008162,true
876-18-1832,PH008163,true
478-85-3697,PH008164,true
314-26-1798,PH008165,true
958-98-8783,PH008166,true
896-81-8380,PH008167,true
477-20-5576,PH008168,true
624-93-4941,PH008169,true
985-59-4296,PH008170,true
206-25-2663,PH008171,true
297-13-4134,PH008172,true
503-28-7335,PH008173,true
894-74-1054,PH008174,true
532-63-7503,PH008175,true
208-72-2360,PH008176,true
515-68-5743,PH008177,true
780-26-6974,PH008178,true
969-70-1329,PH008179,true
795-53-7315,PH008180,true
251-77-8793,PH008181,true
421-77-8541,PH008182,true
155-43-7155,PH008183,true
151-85-9611,PH008184,true
200-25-1154,PH008185,true
204-10-1153,PH008186,true
153-38-2677,PH008187,true
243-19-9796,PH008188,true
947-68-9367,PH008189,true
350-19-9807,PH008190,true
722-36-8453,PH008191,true
631-17-9264,PH008192,true
691-18-8011,PH008193,true
421-88-4596,PH008194,true
805-19-1629,PH008195,true
480-99-7012,PH008196,true
357-22-3817,PH008197,true
349-98-9183,PH008198,true
905-26-3166,PH008199,true
984-79-7456,PH008200,true
174-40-6787,PH008201,true
165-69-7288,PH008202,true
670-53-5913,PH008203,true
132-39-2865,PH008204,true
410-89-5417,PH008205,true
108-79-6910,PH008206,true
548-55-7915,PH008207,true
172-25-8140,PH008208,true
879-71-8644,PH008209,true
161-23-8164,PH008210,true
683-48-6090,PH008211,true
730-32-7282,PH008212,true
543-68-3395,PH008213,true
574-76-6243,PH008214,true
255-39-3405,PH008215,true
924-41-9533,PH008216,true
870-48-9836,PH008217,true
685-74-9727,PH008218,true
876-63-6877,PH008219,true
997-78-5997,PH008220,true
115-92-8814,PH008221,true
517-29-2294,PH008222,true
175-68-5310,PH008223,true
844-64-5330,PH008224,true
384-28-5853,PH008225,true
353-53-5283,PH008226,true
783-35-1166,PH008227,true
718-60-5760,PH008228,true
265-24-4004,PH008229,true
117-19-3597,PH008230,true
254-11-4144,PH008231,true
125-41-7251,PH008232,true
924-46-1682,PH008233,true
888-71-3371,PH008234,true
502-64-9945,PH008235,true
860-47-7981,PH008236,true
823-21-6745,PH008237,true
912-68-7970,PH008238,true
968-28-8557,PH008239,true
951-57-1015,PH008240,true
709-68-3963,PH008241,true
223-24-6188,PH008242,true
176-56-5572,PH008243,true
773-50-2529,PH008244,true
992-45-4390,PH008245,true
959-48-5652,PH008246,true
788-90-9018,PH008247,true
509-71-9129,PH008248,true
869-93-3582,PH008249,true
277-53-6981,PH008250,true
646-97-2838,PH008251,true
284-88-7521,PH008252,true
722-74-6118,PH008253,true
442-96-4840,PH008254,true
838-25-5832,PH008255,true
725-39-9811,PH008256,true
872-18-7189,PH008257,true
177-80-8021,PH008258,true
257-60-4146,PH008259,true
852-99-1969,PH008260,true
898-80-9807,PH008261,true
306-60-3972,PH008262,true
960-59-1708,PH008263,true
255-31-7025,PH008264,true
133-98-8988,PH008265,true
198-28-2485,PH008266,true
873-58-8341,PH008267,true
139-52-4189,PH008268,true
284-55-4766,PH008269,true
720-78-7750,PH008270,true
544-10-4670,PH008271,true
462-72-5762,PH008272,true
671-77-2387,PH008273,true
491-48-6347,PH008274,true
748-12-3967,PH008275,true
209-31-4097,PH008276,true
764-38-4171,PH008277,true
476-28-9342,PH008278,true
728-98-4528,PH008279,true
219-73-8461,PH008280,true
970-77-7483,PH008281,true
322-29-1533,PH008282,true
431-94-3828,PH008283,true
755-83-6308,PH008284,true
724-31-6419,PH008285,true
458-79-3712,PH008286,true
168-39-2212,PH008287,true
796-59-1256,PH008288,true
237-58-1978,PH008289,true
548-12-2166,PH008290,true
295-64-8218,PH008291,true
789-17-8800,PH008292,true
662-73-8290,PH008293,true
362-47-2372,PH008294,true
615-46-3514,PH008295,true
318-65-5923,PH008296,true
128-65-7462,PH008297,true
841-37-3271,PH008298,true
896-44-1422,PH008299,true
775-45-6750,PH008300,true
140-67-1504,PH008301,true
726-48-3951,PH008302,true
249-32-6544,PH008303,true
489-71-5974,PH008304,true
390-52-8288,PH008305,true
902-24-3286,PH008306,true
284-17-3400,PH008307,true
664-93-4168,PH008308,true
641-11-2226,PH008309,true
614-86-4812,PH008310,true
630-39-8581,PH008311,true
291-92-9859,PH008312,true
882-96-9951,PH008313,true
641-67-7079,PH008314,true
987-65-1783,PH008315,true
415-32-3919,PH008316,true
178-55-9834,PH008317,true
218-40-6473,PH008318,true
214-18-1314,PH008319,true
844-55-1481,PH008320,true
150-26-1846,PH008321,true
643-70-4428,PH008322,true
407-20-1970,PH008323,true
233-69-2144,PH008324,true
674-48-1715,PH008325,true
623-13-4558,PH008326,true
586-53-3762,PH008327,true
862-19-6151,PH008328,true
211-57-4572,PH008329,true
140-22-2597,PH008330,true
242-92-7983,PH008331,true
863-33-5128,PH008332,true
587-41-4918,PH008333,true
286-44-7808,PH008334,true
592-44-5367,PH008335,true
571-18-1196,PH008336,true
318-48-6811,PH008337,true
174-16-2632,PH008338,true
872-95-7155,PH008339,true
840-50-1134,PH008340,true
694-93-8962,PH008341,true
513-77-6186,PH008342,true
556-62-8446,PH008343,true
514-45-6320,PH008344,true
208-35-6264,PH008345,true
681-38-9408,PH008346,true
110-57-4726,PH008347,true
260-81-8280,PH008348,true
539-87-3150,PH008349,true
849-37-6884,PH008350,true
178-73-2131,PH008351,true
493-50-4244,PH008352,true
173-52-1930,PH008353,true
337-37-3252,PH008354,true
464-86-5706,PH008355,true
498-16-5778,PH008356,true
958-48-3815,PH008357,true
616-81-3423,PH008358,true
461-42-6398,PH008359,true
823-96-5061,PH008360,true
969-85-4337,PH008361,true
755-61-6741,PH008362,true
598-31-3997,PH008363,true
306-30-2926,PH008364,true
871-48-8806,PH008365,true
854-77-9728,PH008366,true
368-63-4480,PH008367,true
505-49-7387,PH008368,true
599-98-4711,PH008369,true
566-24-6382,PH008370,true
779-36-8021,PH008371,true
720-86-2104,PH008372,true
972-15-6059,PH008373,true
494-32-3902,PH008374,true
311-56-8442,PH008375,true
946-18-5223,PH008376,true
533-12-3905,PH008377,true
681-17-3198,PH008378,true
299-80-9732,PH008379,true
342-44-6765,PH008380,true
227-60-3426,PH008381,true
784-69-4609,PH008382,true
