personSsn,addressId,since,isPrimary
249-98-3933,ADDR019622,2022-06-26,true
553-74-4663,ADDR019623,2023-11-11,true
749-94-3377,ADDR019624,2023-12-18,true
577-22-1051,ADDR019625,2023-08-03,true
982-30-4413,ADDR019626,2024-06-28,true
614-30-8291,ADDR019627,2024-01-17,true
653-33-2614,ADDR019628,2023-05-12,true
875-22-2577,ADDR019629,2023-04-26,true
494-47-9025,ADDR019630,2023-02-28,true
647-44-9806,ADDR019631,2023-04-24,true
794-17-7006,ADDR019632,2022-01-16,true
112-33-8545,ADDR019633,2024-12-31,true
700-10-1049,ADDR019634,2022-02-09,true
698-74-7858,ADDR019635,2023-10-11,true
261-70-9207,ADDR019636,2023-01-07,true
917-36-1324,ADDR019637,2023-09-14,true
259-23-1820,ADDR019638,2023-12-11,true
616-62-3715,ADDR019639,2024-01-24,true
373-18-1273,ADDR019640,2023-10-30,true
724-32-7141,ADDR019641,2023-01-19,true
803-40-2620,ADDR019642,2022-04-24,true
970-65-7481,ADDR019643,2022-08-03,true
354-37-3331,ADDR019644,2022-01-27,true
512-27-7509,ADDR019645,2023-05-14,true
757-89-9267,ADDR019646,2022-11-09,true
601-20-7727,ADDR019647,2022-07-24,true
267-89-6313,ADDR019648,2023-01-08,true
279-57-4338,ADDR019649,2022-06-18,true
867-91-8006,ADDR019650,2022-11-13,true
733-56-9496,ADDR019651,2023-09-03,true
632-24-8965,ADDR019652,2024-01-17,true
977-16-6946,ADDR019653,2024-06-09,true
320-87-5288,ADDR019654,2022-09-25,true
671-63-2693,ADDR019655,2024-12-04,true
883-14-6642,ADDR019656,2024-10-07,true
959-79-1071,ADDR019657,2022-12-15,true
609-78-2295,ADDR019658,2024-11-05,true
328-74-6822,ADDR019659,2024-08-29,true
584-77-4063,ADDR019660,2023-03-13,true
856-81-6499,ADDR019661,2024-06-11,true
941-91-1361,ADDR019662,2023-06-09,true
880-36-5332,ADDR019663,2023-11-13,true
582-73-9147,ADDR019664,2023-09-20,true
744-45-9242,ADDR019665,2022-06-26,true
129-58-4698,ADDR019666,2023-03-25,true
812-83-9289,ADDR019667,2022-12-10,true
369-61-2638,ADDR019668,2024-03-24,true
295-17-7883,ADDR019669,2022-07-04,true
852-23-5053,ADDR019670,2023-10-17,true
127-48-8857,ADDR019671,2022-02-13,true
186-12-4007,ADDR019672,2023-11-11,true
419-56-2357,ADDR019673,2023-11-09,true
257-59-9517,ADDR019674,2023-03-01,true
689-94-3275,ADDR019675,2024-01-04,true
642-72-5342,ADDR019676,2022-11-06,true
184-34-2030,ADDR019677,2022-02-12,true
537-50-7248,ADDR019678,2023-08-16,true
728-84-6671,ADDR019679,2022-09-20,true
600-14-4470,ADDR019680,2022-02-24,true
695-11-2631,ADDR019681,2024-11-03,true
990-50-7858,ADDR019682,2024-11-29,true
185-68-4123,ADDR019683,2024-07-03,true
685-22-2413,ADDR019684,2023-12-25,true
397-81-2554,ADDR019685,2024-09-25,true
959-26-6055,ADDR019686,2022-04-01,true
682-76-8015,ADDR019687,2022-08-21,true
493-17-8922,ADDR019688,2022-09-23,true
890-88-2041,ADDR019689,2024-02-01,true
582-16-2181,ADDR019690,2022-01-25,true
474-72-2541,ADDR019691,2022-10-03,true
999-54-7876,ADDR019692,2024-02-01,true
306-36-9799,ADDR019693,2022-02-07,true
772-23-6393,ADDR019694,2024-07-24,true
343-65-3532,ADDR019695,2024-02-09,true
963-26-4012,ADDR019696,2023-10-17,true
227-91-2991,ADDR019697,2024-08-14,true
223-23-7819,ADDR019698,2024-06-08,true
336-84-6201,ADDR019699,2022-05-12,true
687-93-6879,ADDR019700,2022-06-03,true
267-48-1264,ADDR019701,2022-12-22,true
644-86-3021,ADDR019702,2022-07-24,true
301-36-2438,ADDR019703,2023-12-05,true
154-12-5383,ADDR019704,2024-09-25,true
251-10-9831,ADDR019705,2022-10-05,true
477-22-9803,ADDR019706,2022-01-17,true
290-53-3333,ADDR019707,2024-08-30,true
811-82-7418,ADDR019708,2024-11-13,true
729-56-5455,ADDR019709,2022-08-01,true
333-69-3540,ADDR019710,2023-11-28,true
216-35-9363,ADDR019711,2023-03-22,true
175-74-7556,ADDR019712,2024-06-05,true
812-39-6307,ADDR019713,2023-04-29,true
554-79-3202,ADDR019714,2023-10-17,true
438-51-1996,ADDR019715,2022-08-22,true
273-14-7276,ADDR019716,2023-10-04,true
571-46-5656,ADDR019717,2023-02-03,true
319-15-2946,ADDR019718,2023-07-30,true
951-40-4693,ADDR019719,2023-11-24,true
870-52-8414,ADDR019720,2022-05-13,true
256-15-2051,ADDR019721,2022-10-12,true
306-89-4379,ADDR019722,2023-10-29,true
503-91-6640,ADDR019723,2024-09-23,true
617-34-8009,ADDR019724,2022-10-05,true
543-83-4480,ADDR019725,2024-11-18,true
308-40-2434,ADDR019726,2023-01-15,true
238-34-4754,ADDR019727,2024-07-22,true
867-50-4610,ADDR019728,2023-08-15,true
243-44-2439,ADDR019729,2023-08-09,true
764-69-4547,ADDR019730,2022-09-23,true
545-20-9565,ADDR019731,2022-08-29,true
143-75-4022,ADDR019732,2022-11-11,true
128-41-2551,ADDR019733,2024-01-21,true
440-78-2929,ADDR019734,2024-03-21,true
567-94-8509,ADDR019735,2022-12-07,true
977-63-1502,ADDR019736,2023-03-30,true
933-36-8326,ADDR019737,2023-07-08,true
698-42-4453,ADDR019738,2022-12-06,true
952-67-7047,ADDR019739,2023-07-12,true
549-54-4543,ADDR019740,2022-03-23,true
555-76-7220,ADDR019741,2024-05-29,true
721-58-6017,ADDR019742,2024-01-19,true
534-29-5614,ADDR019743,2023-03-01,true
893-87-8463,ADDR019744,2022-09-18,true
980-12-1871,ADDR019745,2022-06-05,true
521-61-7022,ADDR019746,2022-08-24,true
618-18-6445,ADDR019747,2024-02-15,true
163-17-5960,ADDR019748,2023-06-15,true
629-29-2165,ADDR019749,2024-07-15,true
811-67-3674,ADDR019750,2022-05-27,true
116-48-4356,ADDR019751,2022-05-11,true
966-94-5761,ADDR019752,2024-08-13,true
477-74-9796,ADDR019753,2022-01-02,true
412-94-7286,ADDR019754,2024-03-24,true
195-81-8103,ADDR019755,2022-06-29,true
991-36-9545,ADDR019756,2022-09-01,true
552-48-5764,ADDR019757,2024-11-21,true
898-64-4258,ADDR019758,2024-07-26,true
165-10-9388,ADDR019759,2024-04-05,true
978-91-5657,ADDR019760,2023-06-30,true
471-45-1099,ADDR019761,2023-07-24,true
226-14-5171,ADDR019762,2023-09-01,true
472-53-7246,ADDR019763,2022-04-13,true
414-91-9563,ADDR019764,2024-10-14,true
422-62-7182,ADDR019765,2023-02-25,true
436-20-9916,ADDR019766,2024-05-23,true
420-83-5871,ADDR019767,2022-08-02,true
402-19-4701,ADDR019768,2024-12-10,true
653-41-2157,ADDR019769,2022-04-18,true
819-37-2032,ADDR019770,2022-09-23,true
592-79-2257,ADDR019771,2022-06-20,true
347-72-9815,ADDR019772,2023-12-04,true
522-75-5722,ADDR019773,2023-08-29,true
485-81-3453,ADDR019774,2023-08-15,true
884-77-3661,ADDR019775,2023-11-26,true
450-31-3940,ADDR019776,2022-09-08,true
235-66-2464,ADDR019777,2022-01-27,true
892-82-8173,ADDR019778,2023-09-16,true
638-88-4523,ADDR019779,2024-01-25,true
665-47-6269,ADDR019780,2023-01-06,true
738-41-1080,ADDR019781,2022-05-12,true
788-27-7668,ADDR019782,2023-08-31,true
909-53-7836,ADDR019783,2024-10-30,true
250-89-5741,ADDR019784,2023-04-13,true
174-12-7478,ADDR019785,2024-10-14,true
403-64-7335,ADDR019786,2022-07-28,true
968-69-5488,ADDR019787,2022-06-13,true
824-67-6849,ADDR019788,2022-03-02,true
148-67-7331,ADDR019789,2024-05-14,true
843-99-9455,ADDR019790,2023-11-21,true
742-89-9224,ADDR019791,2023-09-21,true
643-70-1655,ADDR019792,2023-01-08,true
235-63-9005,ADDR019793,2023-09-23,true
965-80-5925,ADDR019794,2023-03-21,true
730-84-1609,ADDR019795,2022-01-01,true
450-77-9488,ADDR019796,2023-05-27,true
203-78-8763,ADDR019797,2023-06-05,true
888-66-1780,ADDR019798,2022-05-21,true
968-26-2769,ADDR019799,2024-01-07,true
312-18-9341,ADDR019800,2022-04-26,true
150-62-5781,ADDR019801,2023-04-06,true
312-50-2847,ADDR019802,2022-01-14,true
602-58-9903,ADDR019803,2024-05-26,true
212-40-7420,ADDR019804,2023-05-08,true
898-29-2057,ADDR019805,2022-01-03,true
897-16-9205,ADDR019806,2024-11-24,true
511-65-8032,ADDR019807,2023-06-15,true
291-89-8452,ADDR019808,2024-03-11,true
430-25-8264,ADDR019809,2022-11-19,true
846-94-3059,ADDR019810,2023-09-20,true
608-25-8034,ADDR019811,2023-04-15,true
743-69-6842,ADDR019812,2024-05-30,true
486-28-2015,ADDR019813,2023-06-26,true
908-16-4119,ADDR019814,2022-01-12,true
137-62-8804,ADDR019815,2023-04-30,true
210-47-6199,ADDR019816,2022-10-01,true
706-38-8156,ADDR019817,2024-12-29,true
454-61-4544,ADDR019818,2022-08-08,true
936-33-9192,ADDR019819,2024-06-04,true
399-34-9380,ADDR019820,2024-02-04,true
272-28-7742,ADDR019821,2022-02-14,true
499-86-2994,ADDR019822,2024-11-02,true
962-27-9566,ADDR019823,2022-12-25,true
199-98-4213,ADDR019824,2022-12-26,true
860-78-5620,ADDR019825,2024-05-14,true
530-59-4589,ADDR019826,2022-12-07,true
116-49-9654,ADDR019827,2022-04-13,true
571-72-2272,ADDR019828,2023-04-07,true
195-55-7361,ADDR019829,2024-09-29,true
452-83-9298,ADDR019830,2022-03-12,true
206-88-1617,ADDR019831,2023-07-26,true
679-68-8607,ADDR019832,2023-03-03,true
777-83-3524,ADDR019833,2022-10-23,true
246-79-3149,ADDR019834,2024-12-13,true
121-32-8965,ADDR019835,2023-07-30,true
424-69-9729,ADDR019836,2023-11-19,true
205-98-2300,ADDR019837,2024-11-06,true
393-64-8643,ADDR019838,2023-10-17,true
884-15-5313,ADDR019839,2022-07-10,true
383-36-4445,ADDR019840,2022-09-07,true
752-32-1669,ADDR019841,2023-05-07,true
783-14-9304,ADDR019842,2024-04-30,true
360-71-5575,ADDR019843,2022-09-13,true
291-68-9822,ADDR019844,2023-09-28,true
654-24-1455,ADDR019845,2024-06-07,true
553-14-9463,ADDR019846,2024-03-19,true
227-19-2566,ADDR019847,2022-04-20,true
766-33-7327,ADDR019848,2024-02-28,true
659-97-6822,ADDR019849,2024-04-08,true
628-76-2590,ADDR019850,2023-07-04,true
386-64-3576,ADDR019851,2023-07-19,true
919-19-2949,ADDR019852,2022-03-31,true
526-83-9412,ADDR019853,2023-09-22,true
100-60-2969,ADDR019854,2023-01-12,true
257-62-3833,ADDR019855,2024-01-11,true
403-84-6610,ADDR019856,2022-03-01,true
292-42-9889,ADDR019857,2024-12-12,true
292-65-1424,ADDR019858,2023-10-08,true
608-63-6420,ADDR019859,2024-11-05,true
222-80-9243,ADDR019860,2023-09-18,true
218-22-4150,ADDR019861,2024-06-14,true
281-57-6486,ADDR019862,2024-05-11,true
579-86-9481,ADDR019863,2023-01-28,true
347-87-1226,ADDR019864,2023-12-05,true
953-49-7578,ADDR019865,2023-09-03,true
280-73-2737,ADDR019866,2023-12-17,true
303-88-7734,ADDR019867,2023-05-21,true
628-85-1615,ADDR019868,2023-12-22,true
244-72-1148,ADDR019869,2022-11-13,true
344-45-4514,ADDR019870,2023-08-25,true
294-40-2375,ADDR019871,2022-05-28,true
633-83-7504,ADDR019872,2022-02-08,true
527-44-4654,ADDR019873,2023-06-11,true
997-95-1447,ADDR019874,2024-02-01,true
272-58-7098,ADDR019875,2022-03-28,true
433-67-8922,ADDR019876,2022-07-29,true
655-41-7686,ADDR019877,2023-03-26,true
179-46-3765,ADDR019878,2023-07-30,true
810-57-4508,ADDR019879,2024-04-25,true
981-25-4918,ADDR019880,2022-09-25,true
232-51-7869,ADDR019881,2024-11-22,true
370-20-2750,ADDR019882,2024-10-10,true
360-31-4868,ADDR019883,2023-10-24,true
685-25-4052,ADDR019884,2022-05-20,true
273-79-5419,ADDR019885,2022-11-04,true
637-18-2055,ADDR019886,2023-09-19,true
484-24-7613,ADDR019887,2024-07-12,true
176-53-8604,ADDR019888,2023-10-06,true
471-39-7148,ADDR019889,2022-02-26,true
271-23-9984,ADDR019890,2022-01-17,true
121-16-8484,ADDR019891,2022-04-11,true
684-39-7109,ADDR019892,2022-04-02,true
795-32-3020,ADDR019893,2024-06-08,true
203-77-5898,ADDR019894,2022-05-25,true
268-98-1367,ADDR019895,2023-06-08,true
614-60-3219,ADDR019896,2022-11-10,true
152-44-2010,ADDR019897,2024-06-19,true
781-27-2837,ADDR019898,2022-01-24,true
351-26-7487,ADDR019899,2024-05-28,true
890-33-6296,ADDR019900,2022-07-28,true
221-16-3592,ADDR019901,2023-01-27,true
901-53-3698,ADDR019902,2022-10-05,true
796-75-2777,ADDR019903,2024-01-23,true
146-94-3785,ADDR019904,2023-08-07,true
116-72-2584,ADDR019905,2022-08-23,true
628-79-4132,ADDR019906,2023-10-11,true
251-47-1409,ADDR019907,2023-10-28,true
813-86-3741,ADDR019908,2022-03-27,true
726-62-2628,ADDR019909,2024-09-18,true
638-18-6286,ADDR019910,2024-01-09,true
867-80-9275,ADDR019911,2022-07-14,true
145-58-8550,ADDR019912,2023-07-10,true
324-56-8656,ADDR019913,2023-10-02,true
658-16-4001,ADDR019914,2022-01-26,true
343-18-8364,ADDR019915,2023-06-12,true
723-47-8830,ADDR019916,2022-09-28,true
338-90-9764,ADDR019917,2022-02-21,true
647-20-3232,ADDR019918,2022-10-25,true
569-86-1305,ADDR019919,2022-10-21,true
559-77-5868,ADDR019920,2022-04-19,true
968-71-3071,ADDR019921,2023-06-23,true
715-88-1564,ADDR019922,2022-10-14,true
995-62-3647,ADDR019923,2022-11-08,true
583-57-7442,ADDR019924,2024-06-22,true
377-58-6215,ADDR019925,2024-03-04,true
389-65-1545,ADDR019926,2022-10-09,true
315-42-7770,ADDR019927,2024-09-06,true
744-62-6394,ADDR019928,2022-03-11,true
149-86-5686,ADDR019929,2022-08-26,true
910-40-7664,ADDR019930,2024-01-13,true
220-87-5889,ADDR019931,2024-02-12,true
849-16-8630,ADDR019932,2023-09-28,true
263-42-6037,ADDR019933,2023-08-17,true
414-82-6665,ADDR019934,2023-11-16,true
981-98-8991,ADDR019935,2023-09-17,true
183-36-5607,ADDR019936,2022-12-23,true
586-99-5088,ADDR019937,2023-08-25,true
299-27-8412,ADDR019938,2022-05-22,true
111-76-5035,ADDR019939,2023-05-02,true
735-31-8777,ADDR019940,2022-05-30,true
624-70-3933,ADDR019941,2024-03-03,true
758-67-9531,ADDR019942,2024-07-08,true
216-17-7067,ADDR019943,2024-08-31,true
513-13-3103,ADDR019944,2022-09-15,true
280-91-8922,ADDR019945,2023-05-05,true
832-79-4363,ADDR019946,2023-04-02,true
796-89-6793,ADDR019947,2023-02-09,true
164-15-8279,ADDR019948,2024-06-28,true
130-94-1571,ADDR019949,2022-03-30,true
505-52-3212,ADDR019950,2022-03-15,true
158-40-8425,ADDR019951,2022-08-30,true
491-82-6092,ADDR019952,2023-04-22,true
430-66-6956,ADDR019953,2023-02-12,true
958-71-9612,ADDR019954,2024-06-28,true
246-85-5699,ADDR019955,2024-08-17,true
825-40-3802,ADDR019956,2023-04-14,true
913-30-9075,ADDR019957,2023-01-27,true
757-88-5464,ADDR019958,2024-04-16,true
541-10-8582,ADDR019959,2022-10-13,true
698-77-3419,ADDR019960,2024-04-16,true
964-46-4869,ADDR019961,2022-09-15,true
172-65-6235,ADDR019962,2023-09-01,true
677-23-4547,ADDR019963,2022-03-07,true
864-66-3023,ADDR019964,2022-07-24,true
641-21-5285,ADDR019965,2023-05-31,true
333-43-4572,ADDR019966,2024-11-12,true
428-85-1314,ADDR019967,2024-08-28,true
629-51-9209,ADDR019968,2022-12-23,true
704-10-5554,ADDR019969,2024-01-12,true
981-34-3412,ADDR019970,2023-09-04,true
174-23-6976,ADDR019971,2022-07-06,true
714-18-2839,ADDR019972,2023-06-04,true
884-84-4202,ADDR019973,2024-10-07,true
763-86-6595,ADDR019974,2024-10-20,true
295-49-2265,ADDR019975,2022-02-16,true
153-90-8585,ADDR019976,2023-10-02,true
453-11-5292,ADDR019977,2023-04-17,true
415-48-3705,ADDR019978,2024-03-29,true
227-67-3099,ADDR019979,2023-03-12,true
878-31-4578,ADDR019980,2023-07-31,true
731-15-7277,ADDR019981,2023-02-02,true
186-79-7815,ADDR019982,2023-12-17,true
134-52-4241,ADDR019983,2023-12-09,true
390-83-2593,ADDR019984,2024-06-01,true
644-21-3111,ADDR019985,2024-06-10,true
490-64-9870,ADDR019986,2023-12-19,true
570-46-6079,ADDR019987,2023-04-11,true
595-78-2311,ADDR019988,2023-09-06,true
517-50-6375,ADDR019989,2022-06-20,true
827-20-3942,ADDR019990,2022-09-20,true
175-82-4715,ADDR019991,2024-08-20,true
932-70-4483,ADDR019992,2022-01-30,true
681-71-8164,ADDR019993,2024-04-11,true
690-99-9891,ADDR019994,2023-08-05,true
129-45-2173,ADDR019995,2023-10-24,true
645-75-5792,ADDR019996,2024-05-15,true
857-35-7365,ADDR019997,2022-07-11,true
592-69-2055,ADDR019998,2024-03-30,true
811-13-6953,ADDR019999,2023-02-24,true
137-57-8671,ADDR020000,2022-08-19,true
431-35-1504,ADDR020001,2024-01-18,true
336-90-9439,ADDR020002,2023-05-02,true
938-13-5686,ADDR020003,2022-10-04,true
218-79-5832,ADDR020004,2022-10-03,true
852-85-2208,ADDR020005,2022-02-28,true
525-64-1395,ADDR020006,2023-05-30,true
350-62-3174,ADDR020007,2024-07-03,true
832-89-2729,ADDR020008,2022-07-02,true
612-56-9412,ADDR020009,2022-12-24,true
504-40-9177,ADDR020010,2024-07-08,true
771-16-9618,ADDR020011,2022-09-13,true
922-14-1604,ADDR020012,2022-08-17,true
857-65-3746,ADDR020013,2024-06-03,true
549-78-7741,ADDR020014,2022-04-12,true
241-31-3969,ADDR020015,2023-06-28,true
433-12-2231,ADDR020016,2024-01-20,true
674-64-8389,ADDR020017,2024-06-13,true
559-76-4072,ADDR020018,2024-11-11,true
529-92-6116,ADDR020019,2022-01-05,true
938-55-5064,ADDR020020,2022-11-09,true
899-55-3058,ADDR020021,2022-12-06,true
397-51-5952,ADDR020022,2022-03-30,true
642-37-7983,ADDR020023,2024-03-18,true
247-92-7979,ADDR020024,2023-02-12,true
299-76-3667,ADDR020025,2022-02-19,true
383-69-2510,ADDR020026,2022-11-25,true
610-21-6498,ADDR020027,2023-09-30,true
976-70-9855,ADDR020028,2022-05-20,true
515-57-2453,ADDR020029,2024-06-21,true
811-53-7455,ADDR020030,2022-07-05,true
902-89-3734,ADDR020031,2022-07-22,true
311-59-1806,ADDR020032,2022-09-28,true
358-72-6656,ADDR020033,2024-01-12,true
866-93-8398,ADDR020034,2024-02-29,true
553-47-9090,ADDR020035,2023-09-26,true
935-23-3375,ADDR020036,2023-07-22,true
750-83-9393,ADDR020037,2024-06-04,true
421-28-2762,ADDR020038,2024-06-24,true
443-64-6353,ADDR020039,2022-11-06,true
303-54-8679,ADDR020040,2024-02-08,true
789-19-4454,ADDR020041,2023-08-29,true
444-45-4530,ADDR020042,2023-07-25,true
515-68-3384,ADDR020043,2022-05-16,true
131-38-6980,ADDR020044,2024-09-29,true
787-85-5408,ADDR020045,2022-10-31,true
170-86-3887,ADDR020046,2024-06-29,true
397-59-5041,ADDR020047,2022-03-29,true
296-42-8530,ADDR020048,2022-07-29,true
216-19-6950,ADDR020049,2023-01-12,true
551-34-8711,ADDR020050,2023-05-15,true
468-86-8631,ADDR020051,2024-01-16,true
740-18-8199,ADDR020052,2022-09-30,true
787-27-5179,ADDR020053,2023-04-20,true
802-70-1490,ADDR020054,2022-02-01,true
569-50-6523,ADDR020055,2022-12-28,true
468-56-3141,ADDR020056,2024-06-25,true
222-29-6999,ADDR020057,2023-02-02,true
586-72-6996,ADDR020058,2022-02-16,true
948-39-6187,ADDR020059,2023-01-09,true
749-82-2932,ADDR020060,2022-09-29,true
660-36-6992,ADDR020061,2023-06-22,true
325-82-2590,ADDR020062,2022-09-15,true
462-58-3146,ADDR020063,2023-12-08,true
427-10-7161,ADDR020064,2024-05-08,true
769-51-2226,ADDR020065,2024-07-04,true
950-35-5074,ADDR020066,2023-08-08,true
261-29-3419,ADDR020067,2022-05-04,true
622-13-8809,ADDR020068,2023-04-15,true
803-83-6944,ADDR020069,2022-07-31,true
901-75-8038,ADDR020070,2023-05-25,true
698-18-5444,ADDR020071,2023-12-19,true
539-98-6817,ADDR020072,2023-01-02,true
866-38-2699,ADDR020073,2022-07-26,true
971-54-5115,ADDR020074,2023-06-07,true
354-11-1912,ADDR020075,2023-12-26,true
770-70-6165,ADDR020076,2024-09-01,true
785-57-2212,ADDR020077,2023-06-29,true
391-36-3237,ADDR020078,2023-12-18,true
583-54-2153,ADDR020079,2024-03-18,true
673-64-6549,ADDR020080,2022-09-27,true
738-13-6222,ADDR020081,2023-03-04,true
747-17-2953,ADDR020082,2024-01-20,true
246-97-6494,ADDR020083,2022-08-04,true
417-33-3789,ADDR020084,2024-04-15,true
836-33-7552,ADDR020085,2024-06-10,true
518-93-5593,ADDR020086,2022-02-11,true
826-27-7441,ADDR020087,2024-01-02,true
911-99-1168,ADDR020088,2024-09-05,true
929-13-6393,ADDR020089,2023-09-28,true
284-24-9463,ADDR020090,2022-02-20,true
350-70-8672,ADDR020091,2024-10-01,true
251-61-1828,ADDR020092,2022-07-01,true
461-22-6094,ADDR020093,2023-01-23,true
442-36-8253,ADDR020094,2022-10-05,true
370-39-8733,ADDR020095,2024-05-15,true
729-22-1981,ADDR020096,2023-10-13,true
854-97-4680,ADDR020097,2024-04-24,true
349-67-7891,ADDR020098,2023-02-04,true
810-50-6757,ADDR020099,2022-12-25,true
466-70-1856,ADDR020100,2022-10-12,true
853-19-8068,ADDR020101,2023-03-21,true
280-77-7201,ADDR020102,2023-07-30,true
932-85-4089,ADDR020103,2023-05-04,true
711-20-2105,ADDR020104,2024-02-17,true
540-67-1910,ADDR020105,2024-09-16,true
640-60-9708,ADDR020106,2022-02-06,true
935-62-6260,ADDR020107,2022-07-25,true
739-24-9516,ADDR020108,2023-03-22,true
915-46-4169,ADDR020109,2024-09-09,true
635-32-2363,ADDR020110,2023-01-08,true
213-24-5083,ADDR020111,2022-07-16,true
553-54-8366,ADDR020112,2024-09-05,true
421-56-2654,ADDR020113,2023-06-15,true
708-94-8770,ADDR020114,2022-09-20,true
374-93-7773,ADDR020115,2022-09-24,true
704-64-5190,ADDR020116,2023-07-02,true
382-66-3589,ADDR020117,2024-08-02,true
908-65-2603,ADDR020118,2024-09-04,true
485-33-5498,ADDR020119,2022-02-24,true
321-24-2789,ADDR020120,2023-12-30,true
424-32-9966,ADDR020121,2023-06-24,true
893-63-9761,ADDR020122,2024-12-29,true
827-61-1768,ADDR020123,2024-06-23,true
449-90-5734,ADDR020124,2022-05-19,true
446-57-3985,ADDR020125,2024-05-17,true
936-77-5470,ADDR020126,2023-06-20,true
548-27-7389,ADDR020127,2023-04-23,true
550-93-4939,ADDR020128,2024-10-13,true
719-16-2849,ADDR020129,2022-06-28,true
459-98-3970,ADDR020130,2023-10-31,true
153-91-4556,ADDR020131,2024-10-14,true
270-22-9079,ADDR020132,2024-10-22,true
452-28-1286,ADDR020133,2024-07-08,true
291-94-9167,ADDR020134,2023-02-19,true
910-85-2381,ADDR020135,2023-10-29,true
566-78-6216,ADDR020136,2022-01-02,true
749-55-5185,ADDR020137,2022-08-20,true
777-26-3806,ADDR020138,2022-08-31,true
975-37-9147,ADDR020139,2023-08-07,true
